41.5808765,23.7445402,Shell,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
41.8756047,23.4134151,Shell,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
42.3142763,23.8572154,Lukoil,Unknown,Unknown,yes,Unknown,yes,Unknown,Unknown,yes
42.4422237,21.0552385,Ibrahimi,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
42.4891526,20.3250338,Fati Petrol,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
41.5744137,19.6742603,Eri Oil,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
42.4578901,20.977305,Lindi Petrol,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
41.9234042,20.9445332,Нептун Петрол,Neptun Petrol,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
42.4691685,21.439337,Ferizi Petrol,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
42.4302242,21.4760933,Gani Petrol,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
42.4501723,21.4615179,"'Bujana Petrol - BP'""""",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
42.3248849,21.4008625,Jeta,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
42.2954849,21.2100724,Ballkan Petroll,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
42.278194,21.2084094,Shkendija,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
42.3482689,21.3708105,"Pompa e Benzinës 'Tafa'""""",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
40.7574954,22.9787415,Petrol Station,Unknown,Unknown,yes,Unknown,yes,Unknown,Unknown,yes
42.005893,23.0859131,Метан,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
42.01298,23.0686183,Метан,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
40.6957886,19.978311,Taçi Oil,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
40.7008521,19.9684099,Edjani,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
41.2848107,19.7191519,Internacional,Unknown,24/7,yes,Unknown,Unknown,yes,Unknown,Unknown
40.973742,19.8946054,Freie Tankstelle Belsh,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
